word,V cluster value,tf norm value
dominando,1.0,0.106895381478
duro,1.0,0.240702942986
duty,1.0,0.199190341397
el,1.0,0.0517578160265
efeito,1.0,0.40585045197
edição,1.0,1.34126391536
edições,1.0,0.112884782045
edmund,1.0,0.112014971302
eduardo,1.0,0.287946333421
educação,1.0,0.0549934351556
efe,1.0,0.302387314116
efeitos,1.0,0.155631616006
duvidado,1.0,0.0983269862919
efetiva,1.0,0.0559866268251
effect,1.0,0.0996596197502
eficiente,1.0,0.0901837448111
eficientes,1.0,0.0499447788355
eficiência,1.0,0.076544548035
eis,1.0,0.0941765471576
editores,1.0,0.822827763601
editora,1.0,0.137089517585
editor,1.0,0.25385920531
edition,1.0,0.475233591254
editais,1.0,0.0467528994519
edge,1.0,0.302150836469
edgar,1.0,0.790972601321
econômica,1.0,0.103612488689
economia,1.0,0.0695583702012
ea,1.0,1.20185438297
dúvidas,1.0,0.226118307711
dúvida,1.0,0.200189310773
dólares,1.0,0.122041660664
década,1.0,0.0630528639618
débito,1.0,0.205602867272
dão,1.0,0.227153862179
dá,1.0,0.96455690368
ennis,1.0,0.457438880846
enquete,1.0,0.412593506
culpado,1.0,0.174819674779
esperança,1.0,0.0874055019388
específicos,1.0,0.0540598450582
espera,1.0,1.02352566136
esperado,1.0,0.135282515116
esperam,1.0,0.114082580721
esperamos,1.0,0.127740558395
esperando,1.0,0.129676864928
esperar,1.0,0.373339905871
esportivo,1.0,0.316903058694
esperava,1.0,0.239038332579
espero,1.0,0.11336558099
espetacular,1.0,0.101118855951
espn,1.0,0.0901852115894
esport,1.0,0.105991220209
esporte,1.0,0.731144213392
específico,1.0,0.0960217670858
específicas,1.0,0.12289393916
específica,1.0,0.0969021187912
especulado,1.0,0.103328643215
especula,1.0,0.0927739753233
espectadores,1.0,0.228193178595
especificamente,1.0,0.0672351137627
especialmente,1.0,0.175735617482
especialistas,1.0,0.215527784732
especialista,1.0,0.214984077301
especial,1.0,0.305349048409
especiais,1.0,0.286966765491
espaços,1.0,0.286002812615
espaço,1.0,0.480470228136
espanhóis,1.0,0.261790930127
espanhola,1.0,0.528097896531
espalmar,1.0,0.0676758418256
esportes,1.0,0.0846826436521
esports,1.0,0.150330068148
esp,1.0,0.12851253671
estarão,1.0,0.321120402357
estar,1.0,1.02359208442
estarei,1.0,0.119463850896
estarem,1.0,0.0895183371086
estaria,1.0,0.447161758298
estariam,1.0,0.0456721237811
estará,1.0,0.427891784899
estatísticas,1.0,0.130380417236
esposa,1.0,0.529818878459
estigma,1.0,0.137951572972
estilo,1.0,0.623311849993
estrangeiros,1.0,0.127461385174
estranho,1.0,0.0805776784625
estratégia,1.0,0.440909383304
estratégias,1.0,0.158817146505
estando,1.0,0.196079115655
estande,1.0,0.181701407246
estados,1.0,0.643740913453
estado,1.0,0.0898359252718
estacionado,1.0,0.0821416918754
estabelecido,1.0,0.0800580824156
estabelecidas,1.0,0.0634666735466
estabelecida,1.0,0.0726671601145
estabeleceu,1.0,0.0794240581494
estabelecer,1.0,0.0777552377399
esquerdo,1.0,0.651365168984
esquerda,1.0,0.952176839973
esquecer,1.0,0.181147901814
esquece,1.0,0.0969021187912
esq,1.0,0.123481583624
espírito,1.0,0.0975627645228
espécie,1.0,0.149047943032
espalhando,1.0,0.100586259513
eslovênia,1.0,0.166819065372
ensaiar,1.0,0.0487432682874
entusiasta,1.0,0.098096179833
entregou,1.0,0.0931950363947
entretanto,1.0,0.508368461911
entretenimento,1.0,0.272191837662
entrevista,1.0,1.67739351422
entrevistas,1.0,0.148012193285
entrou,1.0,0.574212841332
então,1.0,0.912363438092
enxergada,1.0,0.124989717261
envia,1.0,0.0516797996126
enviar,1.0,0.0755070588557
envolve,1.0,0.402332538261
envolvendo,1.0,0.0901349305234
envolveu,1.0,0.0588021508938
envolvido,1.0,0.163916320026
entregar,1.0,0.213585618113
entrará,1.0,0.145883264062
entraram,1.0,0.0953681790859
entrar,1.0,0.587387750844
entrando,1.0,0.0944195945192
entram,1.0,0.160043009381
entrado,1.0,0.154799982016
entrada,1.0,0.705718599806
entra,1.0,0.346768958475
entidades,1.0,0.114010699968
entidade,1.0,0.413451430663
entertainment,1.0,0.644950286811
entendimento,1.0,0.0514990706269
entender,1.0,0.410012696086
entenda,1.0,0.158587172625
entanto,1.0,0.980735378703
ensina,1.0,0.0954523025321
envolvimento,1.0,0.0718259123974
enxurrada,1.0,0.149964573796
eslováquia,1.0,0.30094106089
escondido,1.0,0.141886120125
escolha,1.0,0.311091501037
escolher,1.0,0.0553614165413
escolheu,1.0,0.0933430233826
escolhido,1.0,0.16854012073
esconder,1.0,0.166201622239
esconderam,1.0,0.147895857345
escreveu,1.0,0.157949299698
ep,1.0,0.139613186299
escrito,1.0,0.0563563354476
escritor,1.0,0.0538832080443
escuta,1.0,0.0990739133529
escócia,1.0,0.161574427228
esforços,1.0,0.111583970793
eshop,1.0,0.288012684708
escolas,1.0,0.0648302509443
escola,1.0,0.25782310516
esclarecer,1.0,0.143111216817
escape,1.0,0.310062970327
escapar,1.0,0.189946009496
escanteio,1.0,0.392772697009
escala,1.0,0.137025329558
es,1.0,0.120843357752
errou,1.0,0.0713196410871
erros,1.0,0.274834904413
erro,1.0,0.398809483951
errado,1.0,0.0553967090893
erik,1.0,0.382934925184
eric,1.0,0.262824243867
equilíbrio,1.0,0.210367277553
equilibrado,1.0,0.0491910849369
episódio,1.0,0.046798013428
dominada,1.0,0.115583285364
domicílio,1.0,0.0819704121923
documentário,1.0,0.31612224443
demonstra,1.0,0.0628086584375
della,1.0,0.0871651146135
deluxe,1.0,0.545870875844
demais,1.0,0.563287569853
demanda,1.0,0.0335964927095
demo,1.0,0.322056786469
demonight,1.0,0.0871651146135
demonstrando,1.0,0.101347582313
departamento,1.0,0.184162836704
demonstração,1.0,0.34681854665
demonstrações,1.0,0.187486252309
demonstrou,1.0,0.213501107893
demorar,1.0,0.0638445402829
demorou,1.0,0.279371750457
dentre,1.0,0.301543460524
del,1.0,0.501219281498
deixou,1.0,1.17002911364
deixará,1.0,0.153184503127
deixaram,1.0,0.283358405549
deixar,1.0,0.882160938791
deixando,1.0,0.135335730949
deixam,1.0,0.171076572233
deixadas,1.0,0.0887533940482
deixa,1.0,0.623355290637
dei,1.0,0.0919540530904
degola,1.0,0.249303469266
definição,1.0,0.133071156358
definitiva,1.0,0.116199847818
definir,1.0,0.307816248718
definido,1.0,0.10473435092
definida,1.0,0.200754501794
defesas,1.0,0.0903616084551
dentro,1.0,1.84299175991
dependendo,1.0,0.0757330880052
defensivo,1.0,0.0721025115127
desculpe,1.0,0.0674067950065
descarta,1.0,0.22606695451
descobrimos,1.0,0.111810192697
descobrir,1.0,0.219575338913
descobriu,1.0,0.126372963693
descrito,1.0,0.111277240087
desculpas,1.0,0.191894560876
desde,1.0,1.67547953777
depoimento,1.0,0.132059419896
desejo,1.0,0.118133773619
desempenho,1.0,0.22731520362
desenvolvedor,1.0,0.41799093746
desenvolvedores,1.0,0.878914186533
desenvolvido,1.0,0.32969404104
desenvolvidos,1.0,0.112787256668
descanso,1.0,0.108897701395
descansar,1.0,0.220192753025
desarmado,1.0,0.0876914988759
desafios,1.0,0.381502407909
desafio,1.0,0.759196482236
desafiar,1.0,0.136765207048
desafiante,1.0,0.313124536884
derrubado,1.0,0.0968527957897
derrotou,1.0,0.393079333011
derrotas,1.0,0.0974574009789
derrotar,1.0,0.224353492555
derrotado,1.0,0.33195400747
derrotada,1.0,0.105128205128
derrota,1.0,1.03171525729
deram,1.0,0.0768848363207
der,1.0,0.0542577724936
depressão,1.0,0.092849262587
defensor,1.0,0.369418359892
defendido,1.0,0.10652468433
dobro,1.0,0.203955414531
daniel,1.0,0.144929062741
cópias,1.0,0.185074476176
dada,1.0,0.112516246416
dado,1.0,0.137111991717
dados,1.0,0.396052114747
dana,1.0,0.346240004055
dando,1.0,0.209592032256
danilo,1.0,0.147174247728
datas,1.0,0.136457929351
danos,1.0,0.21081178321
daqui,1.0,0.0674977719533
daquilo,1.0,0.0511080242045
dar,1.0,1.06163128201
dark,1.0,0.10190995929
dash,1.0,0.0956862241184
cópia,1.0,0.0809966417187
câmera,1.0,0.164882103061
cá,1.0,0.110610416012
custou,1.0,0.0801815158414
custo,1.0,0.0631135615875
custará,1.0,0.166226617853
custar,1.0,0.189942426232
custam,1.0,0.101768884574
custa,1.0,0.159524931168
curva,1.0,0.0333649963409
curto,1.0,0.125834687947
cursos,1.0,0.0445071480186
curitiba,1.0,0.201684278359
curioso,1.0,0.0838965656188
curiosamente,1.0,0.133982324288
cup,1.0,0.0472492747391
cumprir,1.0,0.172823543842
data,1.0,1.38301237739
dava,1.0,0.0874797276922
defendida,1.0,0.101562331528
dedo,1.0,0.133275563469
declarou,1.0,0.614617127976
deco,1.0,0.107785984409
decretou,1.0,0.0657569834353
dedada,1.0,0.0652651298003
dedicada,1.0,0.109573255232
dedicação,1.0,0.0739440560985
dedos,1.0,0.0428903850921
david,1.0,0.878304689376
deep,1.0,0.44769735228
defendendo,1.0,0.0455936630692
defender,1.0,0.492459723995
defenderá,1.0,0.0719769493707
defendeu,1.0,0.34526235343
defendia,1.0,0.116316382766
declarações,1.0,0.241500117183
declaração,1.0,0.191893484177
declarar,1.0,0.215863006285
declarado,1.0,0.159916169586
declara,1.0,0.174752013207
decisões,1.0,0.131511511788
decisão,1.0,1.44735579642
decisivo,1.0,0.217540740985
decisiva,1.0,0.243832872617
decidiu,1.0,0.203735672808
decidir,1.0,0.287540197432
decidido,1.0,0.0724109672361
decepcionou,1.0,0.0686263873319
debate,1.0,0.130436021699
dead,1.0,0.521397533987
daí,1.0,0.226750828263
davis,1.0,0.0740208312182
desenvolvimento,1.0,1.28806334082
desespero,1.0,0.143574478451
desfalque,1.0,0.121777911211
disponibilizados,1.0,0.242487287975
discutida,1.0,0.189177016911
discutir,1.0,0.178884637261
disney,1.0,0.091584180709
disparando,1.0,0.0640038649736
disponibilizada,1.0,0.150061337934
disponibilizado,1.0,0.189725017939
disponíveis,1.0,0.493522508805
disputou,1.0,0.13850137632
disponível,1.0,0.967459456642
disputa,1.0,0.91332766438
disputada,1.0,0.559234752254
disputadas,1.0,0.0874352646718
disputados,1.0,0.109556454936
disputam,1.0,0.147726104624
discussões,1.0,0.0698325172414
discussão,1.0,0.223047483179
discurso,1.0,0.1065031447
discriminação,1.0,0.101066075428
discreto,1.0,0.0952032609406
discrepância,1.0,0.0619125217694
disco,1.0,0.0947661601969
dirigiu,1.0,0.0936137908992
dirigida,1.0,0.0946426720108
dirigentes,1.0,0.194551232633
dirigente,1.0,0.318941548818
direção,1.0,0.349715208452
diretoria,1.0,0.389063638816
diretores,1.0,0.0534070782633
diretor,1.0,0.772166338075
direto,1.0,0.294284353468
diretamente,1.0,0.375482295134
disputar,1.0,0.345722983267
disseram,1.0,0.131400388842
desfalques,1.0,0.0859445999637
divulgados,1.0,0.224133010377
divididos,1.0,0.0562652017397
dividir,1.0,0.0738470533109
divisão,1.0,0.161336197153
divulgada,1.0,0.119995112089
divulgadas,1.0,0.142536916697
divulgado,1.0,0.334003666372
divulgando,1.0,0.147748995973
distante,1.0,0.0735856689888
divulgar,1.0,0.240642180127
divulgou,1.0,0.393721035268
dizendo,1.0,0.210534500688
dizer,1.0,0.376393959749
diálogo,1.0,0.0582185699721
diário,1.0,0.13233002997
dividida,1.0,0.137300657389
divertir,1.0,0.0780399346805
divertidos,1.0,0.182195148519
divertido,1.0,0.112332706833
divertida,1.0,0.17926788761
diversão,1.0,0.0929019337414
diversos,1.0,0.199202317503
diversificada,1.0,0.102192767362
diversidade,1.0,0.139795971407
diversas,1.0,0.222688845876
dita,1.0,0.102879953148
distância,1.0,0.523590854121
distrital,1.0,0.0739554857867
distribuídos,1.0,0.0900356648263
distribuição,1.0,0.119971425859
distintas,1.0,0.411413881801
distantes,1.0,0.10551601977
direitos,1.0,0.344488119494
direito,1.0,1.0216704826
direita,1.0,0.58460716536
detalha,1.0,0.123956327223
destruiu,1.0,0.0819704121923
destruída,1.0,0.0786249720555
desvantagem,1.0,0.10182664954
desvia,1.0,0.0425358387566
desviar,1.0,0.166574038335
desviou,1.0,0.299107581773
detalhes,1.0,0.956703899435
direct,1.0,0.323119422696
detentor,1.0,0.145702168755
determinado,1.0,0.130162445337
determinar,1.0,0.11933062291
detido,1.0,0.130786762256
deu,1.0,1.35933965713
deus,1.0,0.215518931075
destino,1.0,0.20062922804
destaques,1.0,0.419044153364
destaque,1.0,0.250053576134
destacou,1.0,0.262994468991
destacar,1.0,0.208832628967
destaca,1.0,0.0359867996788
despertar,1.0,0.134843633473
desperdiçou,1.0,0.229260326307
desperdiçar,1.0,0.0738693257415
desperdiçada,1.0,0.100512952289
despedida,1.0,0.261443949925
despede,1.0,0.0671856070638
desmente,1.0,0.142266552508
desistiu,1.0,0.102227290575
designers,1.0,0.187434192233
designer,1.0,0.413377093509
design,1.0,0.726752955934
dev,1.0,0.100192487085
developers,1.0,0.0845936399996
devemos,1.0,0.059681107931
dificuldade,1.0,0.284107619521
direcionais,1.0,0.077217313627
dinheiro,1.0,0.543871325234
dinamismo,1.0,0.0560241625212
dinamarca,1.0,0.28231867382
diminuiu,1.0,0.0941077316641
diminuir,1.0,0.0942547187152
digo,1.0,0.0826678676149
digitalmente,1.0,0.270911645347
digital,1.0,0.50918543774
digitais,1.0,0.406030613429
difícil,1.0,0.716807016099
difíceis,1.0,0.178830893226
dificultar,1.0,0.056924107587
dificuldades,1.0,0.415931842511
diferenças,1.0,0.184268441339
device,1.0,0.323925308056
diferença,1.0,0.46230483423
diferentes,1.0,0.920108720731
diferente,1.0,1.28794304583
diferenciado,1.0,0.116596755129
diego,1.0,0.469211309918
dicas,1.0,0.0417514517085
dias,1.0,1.8005169387
diante,1.0,0.742659138137
diablo,1.0,0.390281678652
di,1.0,0.533800586844
dezenas,1.0,0.163971458883
dezembro,1.0,0.58398361478
dez,1.0,1.54728679307
devido,1.0,0.669678587858
estreia,1.0,1.06057788568
estrela,1.0,0.104519131479
estrelas,1.0,0.213781921178
graça,1.0,0.313352294241
gratuita,1.0,0.0682167399688
gratuitamente,1.0,0.187782414568
gratuito,1.0,0.381017434805
gratuitos,1.0,0.243711112455
grave,1.0,0.13746590565
gravidade,1.0,0.0802584232284
graças,1.0,0.201226598522
grupos,1.0,0.289713149426
greenlight,1.0,0.525003885775
grená,1.0,0.218953061167
greve,1.0,0.236891607328
gritando,1.0,0.0344899730441
gritar,1.0,0.0652448414383
grito,1.0,0.0539541522738
grandpas,1.0,0.0700180470635
grandeza,1.0,0.0654742667286
grand,1.0,0.431413214445
granada,1.0,0.387772643165
gramados,1.0,0.184452207258
gramado,1.0,0.114439733174
governo,1.0,0.557223840015
gostou,1.0,0.845472944348
gostoso,1.0,0.0846213194098
gosto,1.0,0.364051741568
gosta,1.0,0.0911300368992
gorogoa,1.0,0.150480789905
google,1.0,0.243509268329
golpe,1.0,0.0740577853036
goleia,1.0,0.184708881388
goleada,1.0,0.271219529061
gold,1.0,0.397807375017
group,1.0,0.0666965132366
gráfica,1.0,0.278659625242
goiânia,1.0,0.062229114244
haviam,1.0,0.0718594764311
halo,1.0,0.66762101127
hardcore,1.0,0.062780094908
hashtag,1.0,0.169656154327
haters,1.0,0.145178785832
haver,1.0,0.0739440560985
haverá,1.0,0.265580844725
hd,1.0,0.323013716478
gráfico,1.0,0.102812309454
hdmi,1.0,0.0754087495064
heat,1.0,0.984955457179
heavy,1.0,0.348267189841
hector,1.0,0.132306647111
heitor,1.0,0.615538027032
henderson,1.0,0.236801175399
habitual,1.0,0.0737951297624
habitantes,1.0,0.124559257912
habilidades,1.0,0.0970085950564
gómez,1.0,0.20930377528
gênio,1.0,0.141964687215
gêneros,1.0,0.248549318311
gênero,1.0,0.278968533535
gustavo,1.0,0.158833670615
guilherme,1.0,0.165453983972
guerreiro,1.0,0.101665221835
guerra,1.0,0.243484108663
gta,1.0,0.183307928575
grêmio,1.0,0.668832478187
grécia,1.0,0.0865525622801
grã,1.0,0.184386880836
grátis,1.0,0.177654512032
gráficos,1.0,0.363979654549
golaço,1.0,0.10469409367
goiás,1.0,0.570708364427
fôlego,1.0,0.250997312447
garantir,1.0,0.310467107287
ganhos,1.0,0.119632590538
ganhou,1.0,0.819558279494
garante,1.0,0.167541224233
garantia,1.0,0.0488618228792
garantida,1.0,0.22356237022
garantindo,1.0,0.0728552207206
garantiu,1.0,0.209801470223
gatas,1.0,0.193747903661
garcia,1.0,0.0999820450981
garotas,1.0,0.112274456351
garoto,1.0,0.451375312644
garrafa,1.0,0.185698525174
garros,1.0,0.307270873335
gastar,1.0,0.0936364935697
ganhará,1.0,0.279700776941
ganharem,1.0,0.0824393606256
ganhar,1.0,0.399626192736
ganhamos,1.0,0.15979131164
ganha,1.0,0.371747597339
gaming,1.0,0.284395091381
games,1.0,5.41506727974
gamer,1.0,0.343133253972
gameplay,1.0,0.309727122258
gamepads,1.0,0.13906196083
gamepad,1.0,0.632590504077
game,1.0,5.40202523592
galos,1.0,0.390937061858
galera,1.0,0.143394581467
galaxy,1.0,0.246991092453
gaikai,1.0,0.349042547896
gabriel,1.0,0.324940207461
gastou,1.0,0.17399500622
gatilhos,1.0,0.0860402062498
go,1.0,0.0531616972156
ginásio,1.0,0.471880872306
gerou,1.0,0.151261401401
geórgia,1.0,0.192590612489
gibraltar,1.0,0.571370058511
gigante,1.0,0.230634352762
gigantesco,1.0,0.0370963083926
gil,1.0,0.122821431751
giorgio,1.0,0.115576229611
gays,1.0,0.303156737383
giovanni,1.0,0.104062598746
giovinco,1.0,0.0681518034079
girl,1.0,0.20801550572
global,1.0,0.443200667752
globo,1.0,0.163497411819
glover,1.0,0.0760479956445
gerente,1.0,0.361001566743
geração,1.0,0.746026074762
gerar,1.0,0.122113212041
gerando,1.0,0.0415555193667
geralmente,1.0,0.150599317492
geral,1.0,0.36901553143
gerador,1.0,0.0697042451541
gera,1.0,0.290036339426
gente,1.0,1.47691429217
genialidade,1.0,0.108102684607
generation,1.0,0.161987268954
gelsenkirchen,1.0,0.113362443566
gears,1.0,0.052018718792
gdc,1.0,0.195915719838
gdansk,1.0,0.137431412017
gb,1.0,0.206855338749
gazeta,1.0,0.495927046184
henning,1.0,0.092849262587
henrique,1.0,0.952313623483
heriberto,1.0,0.0827787273835
incluindo,1.0,0.488338246795
impulsionar,1.0,0.106951423439
in,1.0,0.976059295425
incendiar,1.0,0.347196437486
incentiva,1.0,0.0415555193667
incentivo,1.0,0.148497689426
incidente,1.0,0.0957069590412
incluir,1.0,0.0488334949246
independentes,1.0,1.09101463388
inclusive,1.0,0.549288790729
inclusão,1.0,0.0520494532488
incrível,1.0,0.194260224601
incêndio,1.0,0.860493745566
indefinido,1.0,0.0544537048353
independent,1.0,0.0852479826
impressões,1.0,0.175775611785
impressionantes,1.0,0.0972638693494
impressionante,1.0,0.0885873357867
imprensa,1.0,1.11915760667
impostos,1.0,0.107520925918
imposto,1.0,0.194955261484
impossível,1.0,0.314650924244
importância,1.0,0.1765274207
importar,1.0,0.139715073539
importantes,1.0,0.212088317128
importante,1.0,0.801844667131
importa,1.0,0.200655593765
impor,1.0,0.0955936492076
implementada,1.0,0.104610914928
impediu,1.0,0.0677026429753
impedir,1.0,0.362031084301
impedindo,1.0,0.0536878453766
independente,1.0,0.418794353653
independência,1.0,0.182647069219
heroes,1.0,0.554176893979
infância,1.0,0.142169730043
infelicidade,1.0,0.0494614682925
infelizmente,1.0,0.14283171013
inferno,1.0,0.089884726978
influentes,1.0,0.0538832080443
informação,1.0,0.321437024802
informou,1.0,0.180004294109
ingerida,1.0,0.092849262587
indica,1.0,0.310150160665
inglaterra,1.0,1.03577944571
inglesa,1.0,0.251704154498
ingleses,1.0,0.215265389255
ingressos,1.0,0.137499652233
inicia,1.0,0.142132329069
iniciada,1.0,0.0706162326947
infantil,1.0,0.0523422587518
infamous,1.0,0.624002087014
inevitavelmente,1.0,0.0388746873828
inesquecível,1.0,0.223068788285
inesperado,1.0,0.125209102787
ineficiente,1.0,0.0952032609406
indústria,1.0,1.8052180076
indo,1.0,0.17370474264
individual,1.0,0.290754132794
indies,1.0,0.121241463618
indiecade,1.0,0.190739046114
indie,1.0,0.862674328462
úteis,1.0,0.111269654495
indicação,1.0,0.050526475503
indicativa,1.0,0.0488334949246
indicados,1.0,0.158506644701
indicado,1.0,0.0503151345152
impedimento,1.0,0.134584036181
impede,1.0,0.0847617224373
impacto,1.0,0.0796434583364
hotel,1.0,0.0994735190695
homossexuais,1.0,0.180208285407
hora,1.0,0.431579549374
horas,1.0,1.23511834154
horizonte,1.0,0.309005323298
horse,1.0,0.085137193488
horário,1.0,0.866849949354
hsbc,1.0,0.274539649534
impactantes,1.0,0.0720317367309
hugo,1.0,0.0498017447724
hulse,1.0,0.0827787273835
humana,1.0,0.10473598876
hummels,1.0,0.0865525622801
hungria,1.0,0.166820998148
huntelaar,1.0,0.129835107536
homofobia,1.0,0.0926372903152
homens,1.0,0.406145818333
homenagem,1.0,0.140847650949
homem,1.0,0.8091398509
home,1.0,0.229019098591
holofotes,1.0,0.13332597641
holandês,1.0,0.0770225021333
holandeses,1.0,0.0868019592444
holanda,1.0,0.880027476352
hoje,1.0,1.00284689783
hit,1.0,0.220239854132
histórico,1.0,0.389251929238
histórica,1.0,0.244662685381
histórias,1.0,0.123286208956
história,1.0,1.70357133897
herói,1.0,0.307577303518
herrera,1.0,0.0974865365748
ia,1.0,0.234283396825
ibai,1.0,0.0974865365748
ibra,1.0,0.152969066501
igual,1.0,0.147610672986
imediatamente,1.0,0.259923809119
imagina,1.0,0.0604910881106
imagem,1.0,1.06913648523
iluminação,1.0,0.137700157758
ilhas,1.0,0.0547440381913
ilegal,1.0,0.0425358387566
iker,1.0,0.171627609544
iii,1.0,0.489394990388
ii,1.0,0.226447117757
igualou,1.0,0.154594562364
igualmente,1.0,0.0462847202446
igualdade,1.0,0.163616499485
igualar,1.0,0.0682438265491
igualando,1.0,0.066907318011
iguais,1.0,0.135550818707
ibrahimovic,1.0,0.577212346455
igor,1.0,0.0654033978735
igf,1.0,0.0440369601968
igda,1.0,0.370367443324
ienes,1.0,0.145445073784
idêntica,1.0,0.0556812405326
ido,1.0,0.113337048841
identificar,1.0,0.166301084416
identificado,1.0,0.0857992126629
identidade,1.0,0.0442913250886
ideias,1.0,0.49679927321
ideia,1.0,0.401573549622
ideal,1.0,0.127055398887
idade,1.0,0.240307061904
ida,1.0,0.296455840075
fúria,1.0,0.190953434387
fóruns,1.0,0.141214230661
estrutura,1.0,0.048032600941
faciais,1.0,0.250025953044
externos,1.0,0.0540598450582
extremamente,1.0,0.171487707692
exército,1.0,0.305306939637
faber,1.0,0.640737311832
fabiano,1.0,0.786934972315
fabuloso,1.0,0.190338468972
facilidade,1.0,0.0745335455395
falharam,1.0,0.130362866631
fala,1.0,0.121537543109
falado,1.0,0.114644547888
falando,1.0,0.401710699349
falar,1.0,0.505168132627
falava,1.0,0.039263231907
falei,1.0,0.136224067531
externo,1.0,0.0765725135514
exterior,1.0,0.17223743677
expulsão,1.0,0.161822180619
expulso,1.0,0.142661844738
expressões,1.0,0.250025953044
expressão,1.0,0.211242839406
expressar,1.0,0.200332574393
express,1.0,0.302258792403
expostos,1.0,0.126814230488
exposição,1.0,0.172255914724
explosivo,1.0,0.0502416310606
explorar,1.0,0.093341034353
explicou,1.0,0.261329341554
explicar,1.0,0.169385910229
explicando,1.0,0.0460824329212
explicado,1.0,0.0666886714381
explica,1.0,0.290216068707
falha,1.0,0.157183613973
falou,1.0,0.147274193248
experiência,1.0,0.783987891163
favela,1.0,0.0858211063763
fases,1.0,0.296419641016
fatal,1.0,0.0917706504499
fato,1.0,0.932000114474
fator,1.0,0.0974556544044
fatura,1.0,0.0498500128166
faturamento,1.0,0.0723605841804
favelas,1.0,0.206851487235
falta,1.0,1.14632956726
favor,1.0,0.219001965884
favorita,1.0,0.178964156786
favoritas,1.0,0.0674161407459
favoritismo,1.0,0.39195836332
favorito,1.0,0.411770114799
favoritos,1.0,0.560019530382
fase,1.0,0.96341733675
fará,1.0,0.781593118247
farmville,1.0,0.0927850339375
farming,1.0,0.31777085218
faria,1.0,0.0953764888759
fantástico,1.0,0.104770795466
fantástica,1.0,0.0539102918948
fantasma,1.0,0.0788271963551
família,1.0,0.395695231748
famosos,1.0,0.222231334231
famosas,1.0,0.0851729994435
famosa,1.0,0.0890745186185
familiarizar,1.0,0.0370963083926
familiares,1.0,0.0533030406635
faltou,1.0,0.102304075601
faltando,1.0,0.144835098828
