word,V cluster value,tf norm value
estabelecer,1.0,0.0777552377399
esquecer,1.0,0.181147901814
esquece,1.0,0.0969021187912
esq,1.0,0.123481583624
espírito,1.0,0.0975627645228
espécie,1.0,0.149047943032
esposa,1.0,0.529818878459
esports,1.0,0.150330068148
esportivo,1.0,0.316903058694
esportes,1.0,0.0846826436521
esport,1.0,0.105991220209
espn,1.0,0.0901852115894
espetacular,1.0,0.101118855951
espero,1.0,0.11336558099
esperava,1.0,0.239038332579
esperar,1.0,0.373339905871
esperança,1.0,0.0874055019388
esperando,1.0,0.129676864928
edmund,1.0,0.112014971302
editores,1.0,0.822827763601
ironicamente,1.0,0.131041100404
desenvolvedores,1.0,0.878914186533
desperdiçada,1.0,0.100512952289
despedida,1.0,0.261443949925
despede,1.0,0.0671856070638
desmente,1.0,0.142266552508
desistiu,1.0,0.102227290575
designers,1.0,0.187434192233
designer,1.0,0.413377093509
design,1.0,0.726752955934
desfalques,1.0,0.0859445999637
desfalque,1.0,0.121777911211
desespero,1.0,0.143574478451
desenvolvimento,1.0,1.28806334082
desenvolvidos,1.0,0.112787256668
desenvolvido,1.0,0.32969404104
desenvolvedor,1.0,0.41799093746
desperdiçou,1.0,0.229260326307
desempenho,1.0,0.22731520362
desejo,1.0,0.118133773619
desculpe,1.0,0.0674067950065
desculpas,1.0,0.191894560876
descrito,1.0,0.111277240087
descobriu,1.0,0.126372963693
descobrir,1.0,0.219575338913
descobrimos,1.0,0.111810192697
descarta,1.0,0.22606695451
descanso,1.0,0.108897701395
descansar,1.0,0.220192753025
desarmado,1.0,0.0876914988759
desafios,1.0,0.381502407909
desafio,1.0,0.759196482236
desperdiçar,1.0,0.0738693257415
despertar,1.0,0.134843633473
diferença,1.0,0.46230483423
determinar,1.0,0.11933062291
diferenciado,1.0,0.116596755129
diego,1.0,0.469211309918
dicas,1.0,0.0417514517085
diablo,1.0,0.390281678652
dezenas,1.0,0.163971458883
dezembro,1.0,0.58398361478
dez,1.0,1.54728679307
devido,1.0,0.669678587858
device,1.0,0.323925308056
devemos,1.0,0.059681107931
developers,1.0,0.0845936399996
dev,1.0,0.100192487085
deus,1.0,0.215518931075
detido,1.0,0.130786762256
determinado,1.0,0.130162445337
destaca,1.0,0.0359867996788
detentor,1.0,0.145702168755
detalhes,1.0,0.956703899435
detalha,1.0,0.123956327223
desviou,1.0,0.299107581773
desviar,1.0,0.166574038335
desvia,1.0,0.0425358387566
desvantagem,1.0,0.10182664954
destruída,1.0,0.0786249720555
destruiu,1.0,0.0819704121923
destino,1.0,0.20062922804
destaques,1.0,0.419044153364
destaque,1.0,0.250053576134
destacou,1.0,0.262994468991
destacar,1.0,0.208832628967
desafiar,1.0,0.136765207048
desafiante,1.0,0.313124536884
derrubado,1.0,0.0968527957897
deep,1.0,0.44769735228
definitiva,1.0,0.116199847818
definir,1.0,0.307816248718
definido,1.0,0.10473435092
definida,1.0,0.200754501794
defesas,1.0,0.0903616084551
defensor,1.0,0.369418359892
defensivo,1.0,0.0721025115127
defendido,1.0,0.10652468433
defendida,1.0,0.101562331528
defendia,1.0,0.116316382766
defendeu,1.0,0.34526235343
defenderá,1.0,0.0719769493707
defender,1.0,0.492459723995
defendendo,1.0,0.0455936630692
dedos,1.0,0.0428903850921
derrotou,1.0,0.393079333011
dedo,1.0,0.133275563469
dedicação,1.0,0.0739440560985
dedicada,1.0,0.109573255232
dedada,1.0,0.0652651298003
decretou,1.0,0.0657569834353
deco,1.0,0.107785984409
declarou,1.0,0.614617127976
declarações,1.0,0.241500117183
declaração,1.0,0.191893484177
declarar,1.0,0.215863006285
declarado,1.0,0.159916169586
declara,1.0,0.174752013207
decisões,1.0,0.131511511788
decisivo,1.0,0.217540740985
definição,1.0,0.133071156358
degola,1.0,0.249303469266
dei,1.0,0.0919540530904
deixa,1.0,0.623355290637
derrotas,1.0,0.0974574009789
derrotar,1.0,0.224353492555
derrotado,1.0,0.33195400747
derrotada,1.0,0.105128205128
deram,1.0,0.0768848363207
der,1.0,0.0542577724936
depressão,1.0,0.092849262587
depoimento,1.0,0.132059419896
dependendo,1.0,0.0757330880052
departamento,1.0,0.184162836704
dentre,1.0,0.301543460524
demorou,1.0,0.279371750457
demorar,1.0,0.0638445402829
demonstrou,1.0,0.213501107893
demonstrações,1.0,0.187486252309
demonstração,1.0,0.34681854665
demonstrando,1.0,0.101347582313
demonstra,1.0,0.0628086584375
demonight,1.0,0.0871651146135
demo,1.0,0.322056786469
demanda,1.0,0.0335964927095
demais,1.0,0.563287569853
deluxe,1.0,0.545870875844
della,1.0,0.0871651146135
deixará,1.0,0.153184503127
deixaram,1.0,0.283358405549
deixando,1.0,0.135335730949
deixam,1.0,0.171076572233
deixadas,1.0,0.0887533940482
diferentes,1.0,0.920108720731
diferenças,1.0,0.184268441339
editora,1.0,0.137089517585
domicílio,1.0,0.0819704121923
dourada,1.0,0.158256774194
double,1.0,0.328883955429
doses,1.0,0.109490524495
dortmund,1.0,0.105231896738
dores,1.0,0.270735809025
donos,1.0,0.212991157336
dono,1.0,0.391785176958
domínio,1.0,0.187330034525
dominância,1.0,0.0700862554083
dominou,1.0,0.238049250603
dominick,1.0,0.156890607658
dominar,1.0,0.106927927049
dominando,1.0,0.106895381478
dominada,1.0,0.115583285364
documentário,1.0,0.31612224443
draft,1.0,0.15262038104
dobro,1.0,0.203955414531
diário,1.0,0.13233002997
diálogo,1.0,0.0582185699721
dizer,1.0,0.376393959749
dizendo,1.0,0.210534500688
divulgou,1.0,0.393721035268
divulgar,1.0,0.240642180127
divulgando,1.0,0.147748995973
divulgados,1.0,0.224133010377
divulgado,1.0,0.334003666372
divulgadas,1.0,0.142536916697
divulgada,1.0,0.119995112089
divisão,1.0,0.161336197153
dividir,1.0,0.0738470533109
download,1.0,0.532457225649
dragqueen,1.0,0.0697042451541
dificuldade,1.0,0.284107619521
duty,1.0,0.199190341397
editor,1.0,0.25385920531
edition,1.0,0.475233591254
editais,1.0,0.0467528994519
edge,1.0,0.302150836469
econômica,1.0,0.103612488689
economia,1.0,0.0695583702012
ea,1.0,1.20185438297
dúvidas,1.0,0.226118307711
dúvida,1.0,0.200189310773
dólares,1.0,0.122041660664
década,1.0,0.0630528639618
débito,1.0,0.205602867272
dão,1.0,0.227153862179
duvidado,1.0,0.0983269862919
durou,1.0,0.217509940633
dream,1.0,0.212966342086
duro,1.0,0.240702942986
duração,1.0,0.198817320706
durava,1.0,0.152804093367
duras,1.0,0.0564584446646
dura,1.0,0.13347894747
dupla,1.0,0.364484605746
dungeonland,1.0,0.192621803125
dudu,1.0,0.218498799454
dualshock,1.0,0.241073149949
ds,1.0,0.816962060921
drogba,1.0,0.403926795241
driblou,1.0,0.0744977420894
drible,1.0,0.0465233645932
dreams,1.0,0.129328077832
divididos,1.0,0.0562652017397
dividida,1.0,0.137300657389
divertir,1.0,0.0780399346805
direitos,1.0,0.344488119494
discriminação,1.0,0.101066075428
discreto,1.0,0.0952032609406
discrepância,1.0,0.0619125217694
disco,1.0,0.0947661601969
dirigiu,1.0,0.0936137908992
dirigida,1.0,0.0946426720108
dirigentes,1.0,0.194551232633
dirigente,1.0,0.318941548818
direção,1.0,0.349715208452
diretoria,1.0,0.389063638816
diretores,1.0,0.0534070782633
diretor,1.0,0.772166338075
direto,1.0,0.294284353468
diretamente,1.0,0.375482295134
direct,1.0,0.323119422696
divertidos,1.0,0.182195148519
direcionais,1.0,0.077217313627
dinheiro,1.0,0.543871325234
dinamismo,1.0,0.0560241625212
dinamarca,1.0,0.28231867382
diminuiu,1.0,0.0941077316641
diminuir,1.0,0.0942547187152
digo,1.0,0.0826678676149
digitalmente,1.0,0.270911645347
digital,1.0,0.50918543774
digitais,1.0,0.406030613429
difícil,1.0,0.716807016099
difíceis,1.0,0.178830893226
dificultar,1.0,0.056924107587
dificuldades,1.0,0.415931842511
discurso,1.0,0.1065031447
discussão,1.0,0.223047483179
discussões,1.0,0.0698325172414
discutida,1.0,0.189177016911
divertido,1.0,0.112332706833
divertida,1.0,0.17926788761
diversão,1.0,0.0929019337414
diversos,1.0,0.199202317503
diversificada,1.0,0.102192767362
diversidade,1.0,0.139795971407
diversas,1.0,0.222688845876
dita,1.0,0.102879953148
distância,1.0,0.523590854121
distrital,1.0,0.0739554857867
distribuídos,1.0,0.0900356648263
distribuição,1.0,0.119971425859
distintas,1.0,0.411413881801
distantes,1.0,0.10551601977
distante,1.0,0.0735856689888
disseram,1.0,0.131400388842
disputou,1.0,0.13850137632
disputar,1.0,0.345722983267
disputam,1.0,0.147726104624
disputados,1.0,0.109556454936
disputadas,1.0,0.0874352646718
disponível,1.0,0.967459456642
disponíveis,1.0,0.493522508805
disponibilizados,1.0,0.242487287975
disponibilizado,1.0,0.189725017939
disponibilizada,1.0,0.150061337934
disparando,1.0,0.0640038649736
disney,1.0,0.091584180709
discutir,1.0,0.178884637261
existência,1.0,0.164560891369
expandir,1.0,0.118054138251
expansão,1.0,0.106276894718
hotel,1.0,0.0994735190695
ideia,1.0,0.401573549622
ideal,1.0,0.127055398887
idade,1.0,0.240307061904
ida,1.0,0.296455840075
ibra,1.0,0.152969066501
ibai,1.0,0.0974865365748
ia,1.0,0.234283396825
huntelaar,1.0,0.129835107536
hungria,1.0,0.166820998148
hummels,1.0,0.0865525622801
humana,1.0,0.10473598876
hulse,1.0,0.0827787273835
hugo,1.0,0.0498017447724
hsbc,1.0,0.274539649534
horse,1.0,0.085137193488
identidade,1.0,0.0442913250886
horizonte,1.0,0.309005323298
horas,1.0,1.23511834154
hora,1.0,0.431579549374
homossexuais,1.0,0.180208285407
homofobia,1.0,0.0926372903152
homens,1.0,0.406145818333
homenagem,1.0,0.140847650949
homem,1.0,0.8091398509
home,1.0,0.229019098591
holofotes,1.0,0.13332597641
holandês,1.0,0.0770225021333
holandeses,1.0,0.0868019592444
hoje,1.0,1.00284689783
hit,1.0,0.220239854132
ideias,1.0,0.49679927321
identificado,1.0,0.0857992126629
importa,1.0,0.200655593765
iker,1.0,0.171627609544
implementada,1.0,0.104610914928
impediu,1.0,0.0677026429753
impedir,1.0,0.362031084301
impedindo,1.0,0.0536878453766
impedimento,1.0,0.134584036181
impede,1.0,0.0847617224373
impacto,1.0,0.0796434583364
impactantes,1.0,0.0720317367309
imediatamente,1.0,0.259923809119
imagina,1.0,0.0604910881106
imagem,1.0,1.06913648523
iluminação,1.0,0.137700157758
ilhas,1.0,0.0547440381913
ilegal,1.0,0.0425358387566
iii,1.0,0.489394990388
identificar,1.0,0.166301084416
ii,1.0,0.226447117757
igualou,1.0,0.154594562364
igualmente,1.0,0.0462847202446
igualdade,1.0,0.163616499485
igualar,1.0,0.0682438265491
igualando,1.0,0.066907318011
igual,1.0,0.147610672986
iguais,1.0,0.135550818707
igor,1.0,0.0654033978735
igf,1.0,0.0440369601968
igda,1.0,0.370367443324
ienes,1.0,0.145445073784
idêntica,1.0,0.0556812405326
ido,1.0,0.113337048841
histórico,1.0,0.389251929238
histórica,1.0,0.244662685381
histórias,1.0,0.123286208956
grave,1.0,0.13746590565
gráficos,1.0,0.363979654549
gráfico,1.0,0.102812309454
gráfica,1.0,0.278659625242
grupos,1.0,0.289713149426
group,1.0,0.0666965132366
grito,1.0,0.0539541522738
gritar,1.0,0.0652448414383
gritando,1.0,0.0344899730441
greve,1.0,0.236891607328
grená,1.0,0.218953061167
greenlight,1.0,0.525003885775
graças,1.0,0.201226598522
graça,1.0,0.313352294241
gravidade,1.0,0.0802584232284
gratuitos,1.0,0.243711112455
herói,1.0,0.307577303518
gratuito,1.0,0.381017434805
gratuitamente,1.0,0.187782414568
gratuita,1.0,0.0682167399688
grandpas,1.0,0.0700180470635
grandeza,1.0,0.0654742667286
grand,1.0,0.431413214445
granada,1.0,0.387772643165
gramados,1.0,0.184452207258
gramado,1.0,0.114439733174
governo,1.0,0.557223840015
gostou,1.0,0.845472944348
gostoso,1.0,0.0846213194098
gosto,1.0,0.364051741568
gosta,1.0,0.0911300368992
grátis,1.0,0.177654512032
grã,1.0,0.184386880836
grécia,1.0,0.0865525622801
gta,1.0,0.183307928575
herrera,1.0,0.0974865365748
heroes,1.0,0.554176893979
heriberto,1.0,0.0827787273835
henrique,1.0,0.952313623483
henning,1.0,0.092849262587
henderson,1.0,0.236801175399
heitor,1.0,0.615538027032
hector,1.0,0.132306647111
heavy,1.0,0.348267189841
hdmi,1.0,0.0754087495064
hd,1.0,0.323013716478
haviam,1.0,0.0718594764311
haverá,1.0,0.265580844725
haver,1.0,0.0739440560985
haters,1.0,0.145178785832
hashtag,1.0,0.169656154327
hardcore,1.0,0.062780094908
halo,1.0,0.66762101127
habitual,1.0,0.0737951297624
habitantes,1.0,0.124559257912
habilidades,1.0,0.0970085950564
gómez,1.0,0.20930377528
gênio,1.0,0.141964687215
gêneros,1.0,0.248549318311
gênero,1.0,0.278968533535
gustavo,1.0,0.158833670615
guilherme,1.0,0.165453983972
guerreiro,1.0,0.101665221835
guerra,1.0,0.243484108663
impor,1.0,0.0955936492076
importante,1.0,0.801844667131
expectativa,1.0,0.314696478633
intencionalmente,1.0,0.126647117353
interino,1.0,0.452030339406
interface,1.0,0.104894968223
interesses,1.0,0.134316115182
interesse,1.0,0.302876190355
interessantes,1.0,0.0839954023867
interessante,1.0,0.240294155915
interessado,1.0,0.0644231101649
interessada,1.0,0.0810107570894
interação,1.0,0.163784825227
interatividade,1.0,0.122263392998
interagir,1.0,0.0931153852038
intenção,1.0,0.308903421028
intenso,1.0,0.109434868037
intensidade,1.0,0.100773181356
inteligência,1.0,0.0557820750607
intermináveis,1.0,0.0525255286453
inteligente,1.0,0.18599801331
inteiro,1.0,0.237779276678
integrar,1.0,0.053822533909
integrantes,1.0,0.074414635379
integrante,1.0,0.0889215246813
integra,1.0,0.0946133298177
instantânea,1.0,0.0527027636715
instantes,1.0,0.0671268278786
instalada,1.0,0.113735535343
inspiração,1.0,0.0788514915606
inspirado,1.0,0.174353881718
insistiu,1.0,0.144853636073
insiste,1.0,0.132637669576
inseridos,1.0,0.0686599807001
intermediária,1.0,0.0981034778514
internacionais,1.0,0.210076027007
importantes,1.0,0.212088317128
investindo,1.0,0.0723714227305
iraola,1.0,0.0753461644363
iraizoz,1.0,0.221575969299
ir,1.0,0.321418740133
ipod,1.0,0.166574038335
iphone,1.0,0.625673548893
ipad,1.0,0.266685191183
ios,1.0,0.948706526866
iof,1.0,0.0425358387566
inúmeros,1.0,0.214130745264
inúmeras,1.0,0.0792636910167
inéditos,1.0,0.159692524162
inédito,1.0,0.299680243669
inédita,1.0,0.161822180619
investir,1.0,0.0906441420153
investimento,1.0,0.224634662661
internacional,1.0,0.873139796412
investidores,1.0,0.159926999259
investidas,1.0,0.116056980044
inverno,1.0,0.150767159402
invadiu,1.0,0.119274777937
intuito,1.0,0.147523195845
intitulada,1.0,0.0776471743974
intervenção,1.0,0.0854058879334
intervalo,1.0,0.320359624122
interpretado,1.0,0.0881992269531
interno,1.0,0.061540084745
internet,1.0,0.812266919959
internautas,1.0,0.140631110844
international,1.0,0.415902345557
internamente,1.0,0.10978982002
inovar,1.0,0.16290167715
inovafoto,1.0,0.196616326981
inocência,1.0,0.0990739133529
incluindo,1.0,0.488338246795
indicação,1.0,0.050526475503
indicativa,1.0,0.0488334949246
indicados,1.0,0.158506644701
indicado,1.0,0.0503151345152
indica,1.0,0.310150160665
independência,1.0,0.182647069219
independentes,1.0,1.09101463388
independente,1.0,0.418794353653
independent,1.0,0.0852479826
indefinido,1.0,0.0544537048353
incrível,1.0,0.194260224601
inclusão,1.0,0.0520494532488
inclusive,1.0,0.549288790729
incluir,1.0,0.0488334949246
incidente,1.0,0.0957069590412
injusto,1.0,0.149133718764
incentivo,1.0,0.148497689426
incentiva,1.0,0.0415555193667
incendiar,1.0,0.347196437486
in,1.0,0.976059295425
impulsionar,1.0,0.106951423439
impressões,1.0,0.175775611785
impressionantes,1.0,0.0972638693494
impressionante,1.0,0.0885873357867
imprensa,1.0,1.11915760667
impostos,1.0,0.107520925918
imposto,1.0,0.194955261484
impossível,1.0,0.314650924244
importância,1.0,0.1765274207
importar,1.0,0.139715073539
úteis,1.0,0.111269654495
indie,1.0,0.862674328462
indiecade,1.0,0.190739046114
indies,1.0,0.121241463618
inimigos,1.0,0.210370331965
inimigo,1.0,0.0683636129696
iniesta,1.0,0.27265889631
iniciar,1.0,0.116512004362
inicialmente,1.0,0.29591620863
inicial,1.0,0.404966017555
iniciais,1.0,0.0793092584672
iniciada,1.0,0.0706162326947
inicia,1.0,0.142132329069
ingressos,1.0,0.137499652233
ingleses,1.0,0.215265389255
inglesa,1.0,0.251704154498
ingerida,1.0,0.092849262587
infância,1.0,0.142169730043
informou,1.0,0.180004294109
informação,1.0,0.321437024802
influentes,1.0,0.0538832080443
inferno,1.0,0.089884726978
infelizmente,1.0,0.14283171013
infelicidade,1.0,0.0494614682925
infantil,1.0,0.0523422587518
infamous,1.0,0.624002087014
inevitavelmente,1.0,0.0388746873828
inesquecível,1.0,0.223068788285
inesperado,1.0,0.125209102787
ineficiente,1.0,0.0952032609406
indústria,1.0,1.8052180076
indo,1.0,0.17370474264
individual,1.0,0.290754132794
gorogoa,1.0,0.150480789905
google,1.0,0.243509268329
golpe,1.0,0.0740577853036
feminino,1.0,0.118175878422
ficção,1.0,0.165365319511
fico,1.0,0.107994628574
ficha,1.0,0.478664199735
ficarão,1.0,0.135433253672
ficaram,1.0,0.137696084552
ficando,1.0,0.139107031939
ficam,1.0,0.231861349357
fevereiro,1.0,0.200739006392
festival,1.0,1.14575356691
festejam,1.0,0.09155065921
festa,1.0,0.696301494197
fervor,1.0,0.0641555238264
fenômeno,1.0,0.239329808808
feminist,1.0,0.0726194030201
femininas,1.0,0.25148363122
fighter,1.0,0.0919059336042
feminina,1.0,0.178588189778
feliz,1.0,0.395867429145
felipe,1.0,0.301725239029
felicidade,1.0,0.174651133276
feio,1.0,0.360285090073
fechou,1.0,0.0920029546161
fechar,1.0,0.27382004798
fechado,1.0,0.140903918374
façanha,1.0,0.0947293290364
façam,1.0,0.0734122692897
fazia,1.0,0.088882597495
fazemos,1.0,0.112790827159
fazem,1.0,0.583145961901
favoritos,1.0,0.560019530382
fight,1.0,0.251592632102
figueirense,1.0,0.44776456599
goleia,1.0,0.184708881388
financeiros,1.0,0.426442562822
flappy,1.0,1.20950203913
fizeram,1.0,0.425527857779
fizemos,1.0,0.228052711442
fiz,1.0,0.099669653556
fish,1.0,0.137967918727
fiscal,1.0,0.329737667266
firme,1.0,0.0445010519135
firmar,1.0,0.161855818521
fire,1.0,0.085137193488
fiquei,1.0,0.301742581996
fique,1.0,0.24770251794
finta,1.0,0.0445010519135
fingindo,1.0,0.0579272252187
financiamento,1.0,0.107871072605
financeiro,1.0,0.221913575097
figura,1.0,0.242229102205
financeiras,1.0,0.168202187052
finalmente,1.0,0.269928348548
finalizou,1.0,0.232319428684
finalizações,1.0,0.106478441339
finalização,1.0,0.142593594369
finalizar,1.0,0.158988276599
finalistas,1.0,0.22565658402
finalista,1.0,0.0759663065169
finais,1.0,0.328958766861
filmes,1.0,0.471637982834
filme,1.0,0.498100472417
filhos,1.0,0.256261171293
filas,1.0,0.200109209975
fila,1.0,0.122683181895
favorito,1.0,0.411770114799
favoritismo,1.0,0.39195836332
favoritas,1.0,0.0674161407459
express,1.0,0.302258792403
fala,1.0,0.121537543109
facilidade,1.0,0.0745335455395
faciais,1.0,0.250025953044
fabuloso,1.0,0.190338468972
exército,1.0,0.305306939637
extremamente,1.0,0.171487707692
externos,1.0,0.0540598450582
externo,1.0,0.0765725135514
exterior,1.0,0.17223743677
expulsão,1.0,0.161822180619
expulso,1.0,0.142661844738
expressões,1.0,0.250025953044
expressão,1.0,0.211242839406
expressar,1.0,0.200332574393
expostos,1.0,0.126814230488
favorita,1.0,0.178964156786
exposição,1.0,0.172255914724
explosivo,1.0,0.0502416310606
explorar,1.0,0.093341034353
explicou,1.0,0.261329341554
