word,V cluster 0 value,V cluster 1 value,V cluster 2 value,tf norm value
alemanha,2.53440892086,1.35612863116e-110,4.6163590582e-47,2.31517542973
primeira,2.31145447153,3.5728472409e-17,0.174552380411,2.31493371416
grupo,2.6680735844,6.90621608586e-78,6.32817098868e-06,2.2963780827
comente,2.2026813013,1.00659375174e-102,3.3604719267e-35,2.25573869698
notícia,2.23872926599,6.96503083622e-101,3.67697960139e-27,2.25514833616
fez,2.57900693037,1.8375654152e-70,5.01324157946e-07,2.22781161935
torneio,2.01015067692,0.170347938475,6.80881019982e-20,2.21141580983
quarta,2.52178690895,1.09545573905e-08,0.213079022408,2.19772977868
meio,1.96295514532,1.62147419141e-39,0.399531654945,2.19136297217
três,2.35523944912,0.015903859415,0.37507891698,2.16903744099
bayern,2.55481606978,1.48879299359e-112,2.99106248744e-45,2.14246284344
confira,1.6964213498,2.42607265443e-27,6.97335060868e-10,2.12752064894
pontos,2.68457409529,2.6610521697e-27,8.13429944754e-33,2.1240740272
rodada,2.08199481485,5.54597508334e-116,4.57233985428e-36,2.09844051485
rio,1.46787158378,2.02144280712e-61,9.33476815863e-15,2.09739958634
sábado,2.09619560768,3.87457210152e-101,1.99361500398e-34,2.06620034769
deixe,2.14427622414,3.04042538616e-85,1.43173134796e-33,2.06138282329
munique,2.36915234398,1.35273293566e-112,3.66442394432e-44,2.04676927547
bem,1.86622621749,3.40764421754e-26,0.997884812076,2.0004832101
competição,2.03026484121,5.28770881073e-79,4.17963456693e-20,1.9678166514
jogadores,1.90292547296,0.561430717293,1.72701180568,1.94778828016
melhor,1.64307053542,3.38429950846e-10,1.79620841,1.9466829362
recado,1.9669211044,6.86912454623e-109,7.55079776698e-45,1.92546531966
guardiola,2.15257030837,2.15302985391e-134,6.6601146476e-52,1.81756412301
atleta,1.70290477998,1.07226488486e-110,4.70194539477e-31,1.81635865092
copa,1.97799334721,1.19867239536e-96,8.71736829731e-27,1.77644457533
apenas,1.3612365808,8.8643311215e-06,2.72526720618,1.76345267832
duas,2.0079097284,1.26920490652e-09,0.102394633104,1.75227604478
messi,2.41590660311,1.35909968334e-107,6.45466784763e-45,1.74789023524
campo,2.11090824044,1.90311615111e-07,3.60686605048e-41,1.72836415965
jogar,1.16463705875,1.27706093182e-37,1.31786338845,1.69390847937
área,2.27457074997,2.21807411214e-59,0.166950335743,1.67146173471
zagueiro,1.96439618007,5.05761376669e-140,2.82177391229e-51,1.666667781
jogos,2.77326049808e-16,5.71518577066e-30,15.7093973236,1.66569902447
aldo,1.07063066584,5.2272365418e-140,1.97127916963e-44,1.6600459664
nba,1.21051881734,5.08644775264e-23,0.00555689918037,1.63375425578
mundo,1.20173306752,0.148546695924,1.48256852717,1.592355676
chegou,1.90719227094,2.27710661073e-37,7.35284585367e-28,1.57986342927
quatro,1.75313015618,3.77251141877e-07,0.57718458501,1.55855090187
afirmou,1.36444880542,7.75177800528e-65,0.677178628715,1.54617736774
defesa,2.06975383391,7.89381711528e-128,3.89943848378e-44,1.51637310451
itália,2.0171379145,7.50003682896e-113,1.2713331818e-47,1.51631925379
neste,1.4728012587,1.18494187901e-61,0.30902294466,1.51076174019
ronaldo,2.15955476267,1.08805588653e-128,1.15940017588e-54,1.5086905886
país,1.36573792324,0.120338981662,0.268601029742,1.502452238
novo,0.0120648465521,9.66118390854e-29,5.29396901849,1.50230267984
duelo,1.58799638394,6.00396479731e-83,5.75734428204e-38,1.50055422439
chance,1.67593003663,3.41196244813e-62,9.07356115005e-35,1.49654289089
campeões,1.81754193686,0.184343416745,2.92241533186e-49,1.48454232134
fim,1.58982223153,5.85382052115e-59,0.129741939053,1.47727937816
belfort,0.851682396753,8.48137351957e-74,1.52326209834e-35,1.47534264153
placar,1.83240468081,1.94797429225e-129,3.65584697737e-47,1.46116751181
inglês,1.31076708831,5.54835040012e-39,1.07988254084e-34,1.443831682
josé,1.05789123312,1.29472667448e-137,2.66644869135e-45,1.4375808195
corinthians,1.36511483494,2.12652037973e-124,1.38849595699e-33,1.4318599865
lesão,1.21912076526,3.96499372455e-83,3.69442683914e-33,1.42526313009
conta,1.05031780067,6.35025071217e-51,0.994674976321,1.40459173987
milhões,1.59337211549,0.313112246116,0.000114106352962,1.38729386373
cristiano,1.9186433596,1.92129881367e-126,2.39305261926e-50,1.37920801831
torcida,1.53316578504,3.66421969898e-15,1.56665445685e-43,1.36317532212
polônia,1.38549692857,6.53131057006e-136,3.66134442274e-52,1.35457112127
cinturão,0.827882704863,1.04783967649e-76,9.68171642129e-40,1.33854908097
atlético,1.62437746636,2.99164582419e-128,3.6665176556e-43,1.33512941856
silva,1.06921644694,1.07251875184e-133,2.07781729746e-45,1.33428890138
marcou,1.72716585971,2.19599414972e-121,4.47667715337e-46,1.32220399532
ex,1.21313282074,1.00032959493e-10,0.136544665299,1.29271606354
próxima,1.32971478749,2.70588209353e-97,2.5742227307e-13,1.29155520445
durante,1.12035847267,6.11937555626e-15,1.68477423683,1.28877782703
segunda,1.51123453448,0.0388387550078,0.525191121606,1.28430824676
adversário,1.34697313168,8.25558792252e-98,5.63669527944e-31,1.28040762766
jones,0.747695692477,1.95928502098e-71,1.68374802708e-37,1.26750630059
meia,1.58554640364,1.69962179796e-128,1.00399640366e-42,1.26569412109
logo,1.47010901528,3.7191110761e-101,7.21612237202e-22,1.26530316883
goleiro,1.56561427594,1.45207227016e-136,2.96770330032e-50,1.26493364393
momento,1.17107331475,3.64331422854e-52,0.412697203693,1.25646743396
chances,1.46154340209,5.24701792915e-92,1.92021166091e-28,1.2562073471
maior,1.24994200605,0.394452317285,0.638598366291,1.25447864058
caso,1.02629384402,3.96206466623e-53,0.487057445584,1.25069208986
treinador,1.2350398537,1.00927658837e-104,2.199640604e-47,1.23992216472
árbitro,1.31807771812,1.22715856698e-101,2.34639437901e-33,1.22123434657
argentino,1.46846591105,2.13615466773e-93,7.16205258118e-42,1.21561454948
perdeu,1.40678108295,6.13410259256e-95,6.92348771069e-09,1.18855867292
equipes,0.967979628862,0.115759654595,0.362343614701,1.18740081881
recebeu,1.46096631641,1.60343233468e-56,5.63079889812e-10,1.17735920909
ficar,1.15219462865,5.08876837324e-58,0.156632985629,1.16233349658
eliminatórias,1.33037343975,2.1194726905e-122,9.30083506158e-41,1.15430289699
portugal,1.39555315376,2.38311752836e-133,1.52953217752e-52,1.15259265108
vezes,1.25122976995,3.64263765972e-38,0.315111938607,1.14705209107
brasileirão,1.22572299095,2.54880300756e-103,1.15315093708e-31,1.14536186766
além,0.441942524702,0.0816659148698,2.55030375088,1.14438579139
quinta,1.24750356616,8.50261755078e-72,0.0429883054176,1.13938163317
desde,1.12775323144,3.97515637382e-10,0.321164772767,1.12922127903
cinco,1.28024463914,3.56226762163e-82,3.61135776625e-24,1.12684932673
jon,0.67495082428,3.53972576454e-69,3.9394819182e-36,1.12079742434
passou,1.36131802089,6.74306639399e-17,2.10894945877e-22,1.11153782272
principal,1.05865637695,1.08721964557e-48,0.0646208511598,1.10697142764
estádio,1.45935861383,1.08631615633e-13,1.47400713122e-47,1.1043849017
árbitros,0.726277220588,2.11113220241e-115,2.40175134479e-35,1.10024610146
marca,1.43579138238,1.58429535743e-56,0.228870521573,1.09595709235
vitor,0.639563738404,3.02387942504e-66,3.11426006056e-33,1.09375280711
luta,0.75452385749,1.07191218987e-56,0.10437014057,1.08797951501
anderson,0.625484784528,1.19897667526e-88,2.49339854759e-30,1.08718859284
venceu,1.0521946255,0.000854211827531,4.26265169776e-42,1.08658004285
santos,1.10143086035,1.97167032422e-96,2.26778191571e-18,1.08655608931
americano,0.774815102669,8.12100905098e-18,2.63651043226e-15,1.08426771744
cavaliers,0.96438519276,2.00356819636e-101,4.83783050535e-40,1.08312520005
eurocopa,1.15693005808,1.03287174847e-123,7.52054812794e-42,1.0764284685
acabou,1.20190704966,0.0240917909207,9.60521688105e-16,1.07470080285
frente,1.2521007987,1.06762936003e-61,0.134253122936,1.07435356722
resultado,1.25063383466,6.64703331353e-25,3.41746427567e-17,1.07229504769
brasil,0.231752293768,0.664269383233,3.17693127861,1.05365690321
lado,1.0737091081,1.04106300164e-34,0.115011347824,1.05108769158
conquista,1.12097314175,5.24550336855e-69,4.34920994588e-33,1.04206719239
decisão,0.863996331356,1.3039862949e-35,0.320303985916,1.03594191462
barão,0.70895422946,6.95379185337e-140,1.21601437078e-51,1.03163887582
lebron,0.873731278188,4.69081378672e-70,2.31712297822e-36,1.0258775455
ataque,1.4257243535,1.29345562205e-17,4.49305929763e-47,1.01892218567
seleções,0.80101815858,1.79704971735e-88,0.000111470738118,1.01781132403
atletas,0.861437487423,1.04924962192e-128,1.21573468412e-46,1.00743717288
times,0.943941488516,0.328740908197,1.71935179594e-28,1.00572773164
outubro,0.82783815482,0.285931901244,0.32951919406,0.9952850194
voltou,0.994777992737,1.41077988769e-126,2.56881793484e-46,0.99454583158
flamengo,1.06334717462,6.81253472611e-115,1.0768193207e-26,0.991778089951
derrota,1.09476471257,7.42259080128e-112,6.26924226532e-31,0.989532803225
heat,0.698435249113,2.86857515723e-14,2.12697587167e-19,0.984955457179
volta,1.02518498213,2.09324233589e-62,0.158091401221,0.98490651478
mg,1.03263459106,7.27818323351e-124,1.88862894603e-34,0.98327276681
história,1.15428293842,1.09731220299e-21,0.345787655975,0.982644845801
apesar,0.664657747819,1.2422594916e-25,1.22587383964,0.981248347369
atual,0.76951981195,2.38364651729e-29,0.621489608285,0.975868106221
dentro,0.76283241562,9.62233210744e-30,0.846732098751,0.975290265411
presidente,0.705805028256,1.74563998886e-10,0.462804946554,0.974370105014
empate,1.2213938039,1.85195111102e-133,1.30865342336e-48,0.973060775729
conseguiu,1.21944806092,1.30651528734e-60,5.50136117468e-26,0.966412797113
cruz,0.896223393714,4.06907199409e-123,6.44116261248e-47,0.957735989613
frança,0.933810467119,2.12781321029e-05,1.28389644334e-49,0.95542966429
entrevista,0.671700024639,0.185822375786,0.477512432039,0.955035985991
inglaterra,1.12407993178,2.18155498296e-82,1.96432380915e-27,0.953918510426
próximo,0.951247329246,9.39487064589e-24,0.447647571693,0.951736027784
francês,0.903702042398,8.47978586552e-74,2.78156064904e-36,0.951447863591
brasília,1.18847706759,3.56448277677e-91,1.94577468027e-14,0.928888467822
dias,0.736574764234,0.000428441723706,0.776591560969,0.927324306612
ficou,1.17393341861,0.0560481956573,1.77495882041e-16,0.926225912688
janeiro,0.722253096835,1.21483003154e-50,8.42600059941e-10,0.923725239786
ucrânia,0.715928077244,6.42220545712e-130,1.88201026327e-50,0.913929173483
disputa,0.844758504658,1.27725430901e-131,1.33483858411e-51,0.91332766438
deixou,1.09293922924,0.0136887368005,0.00702540169324,0.912827708878
passado,0.792289306269,2.986759585e-05,0.361338811179,0.904565728335
europa,1.02585480796,0.0879364999736,0.275434651975,0.901228485694
pênaltis,1.00114495942,8.6110395779e-127,2.95513707681e-50,0.89743702228
manchester,0.759985956516,2.50853306104e-46,4.06628999209e-51,0.89499617971
sexta,0.851479149035,2.56030487386e-82,0.0667224119577,0.890076904201
boa,1.0337836248,0.0267563041888,0.248284892585,0.889048745929
renan,0.708900364067,7.82733852964e-129,1.77621581215e-43,0.889024737333
chelsea,1.01663634342,3.71152606424e-99,7.65201600535e-29,0.885774700419
setembro,0.669166395138,7.82423783057e-30,0.588265839791,0.8854825907
deu,0.94776918948,1.36567281442e-61,0.323335703838,0.88443040373
semana,0.772065753071,1.35945716715e-40,0.194432069463,0.882527802653
domingo,0.954135881076,8.68954829773e-88,2.1649497387e-31,0.875541691911
classificação,0.952962900834,1.58751406215e-95,1.52203898857e-17,0.873065821326
terceira,0.747714831904,7.9976023755e-85,1.26313588629e-10,0.870497915041
holanda,0.950207422669,7.2146714992e-123,1.36713670607e-44,0.868802852149
vence,0.882794332009,0.145734639151,4.82723499932e-48,0.868661760124
united,0.771880856014,1.84982684947e-58,7.71617409511e-53,0.865460146362
bom,0.767223967403,3.57196443833e-69,1.29084924975e-16,0.86239860404
estreia,0.851567088735,0.0918067273319,6.61016256896e-09,0.861112263506
incêndio,0.930224137048,3.08669742171e-149,7.0035095796e-53,0.860493745566
luis,0.724029946991,7.83815503413e-80,2.26343552977e-09,0.855823986831
camisa,0.946764746056,1.80712247937e-123,1.28787478929e-41,0.853020598036
oportunidade,0.826063145127,0.0538391622338,1.72441510394e-12,0.849795910561
james,0.655701945888,1.03952623537e-22,1.51595657648e-13,0.843221658363
julgamento,0.867670002936,3.02480784224e-114,2.09689822728e-52,0.839836699457
basquete,0.668951429247,3.60147874574e-75,8.49546939272e-27,0.833181299854
dar,0.844880888752,1.31173701739e-64,0.100585501004,0.832055761837
contrato,0.901582520863,2.64478300519e-100,1.57052128386e-21,0.82902748918
cara,1.00963402217,0.0205654334799,2.43586786026e-28,0.824795596634
assim,0.516524942338,0.275547012331,1.00928885187,0.82437033568
vaga,0.804142043389,8.43872758097e-93,1.46186837123e-20,0.822962104543
europeu,0.849647087176,8.00312465749e-59,6.42523602957e-50,0.818554426104
esquerda,1.15935928713,1.96974377057e-27,1.43357814992e-21,0.81842040302
forma,0.528405376132,1.24729023839e-40,1.27495150612,0.815598690233
libertadores,0.818140836146,1.46113577452e-110,2.89387251295e-34,0.813098715301
norte,0.441662889843,0.0506419614466,0.520275480834,0.810445426613
rival,0.668356366737,1.32041510944e-108,1.23465673222e-24,0.800532318048
edgar,0.529259521728,8.29930155399e-143,1.88227892439e-41,0.790972601321
junho,0.673695409367,0.0385105495915,0.205610221967,0.789886351667
fabiano,0.648619394581,2.9315384861e-80,1.13647248604e-08,0.786934972315
mundial,0.84163155658,0.262204309232,2.26088729684e-16,0.786522483445
treino,0.726472538573,1.14724207309e-138,1.25346161705e-50,0.78213181516
botafogo,0.865332055057,9.49995903181e-101,9.16762523158e-14,0.782070442055
rodadas,0.788363616135,3.00874266742e-98,3.81349849732e-14,0.777091869336
bilhões,0.547526515825,0.128291574335,9.34059305978e-35,0.774288695812
falta,0.898190343174,6.78078967158e-37,0.163085120682,0.772423758346
marcado,0.741182098835,0.00010789878516,2.40698645161e-10,0.768785807283
terça,0.709731035317,0.0218202433987,0.0816392230821,0.767519031144
perto,0.71574497334,5.32166325405e-90,1.99905251164e-22,0.762266573937
palmeiras,0.868101556405,6.95991178183e-107,4.0776329905e-20,0.762200403223
joelho,0.643779639419,8.62378380446e-116,2.10916580727e-36,0.759925921354
deixar,0.873520689203,3.37259648914e-85,4.64135011539e-08,0.758329271764
tabela,0.731834439714,9.86613358503e-75,0.0343148980069,0.757568527391
portuguesa,0.939958953702,2.38968796998e-128,1.13466079544e-45,0.7569128494
direito,0.678282151665,1.85117543885e-55,0.171281963064,0.75677408215
saída,0.935637731533,0.0197862465797,0.00567148151847,0.751886635378
bateu,1.08649561688,0.000514295516898,3.1488255141e-23,0.750967646454
etapa,0.834490564946,6.88357604258e-127,2.60743428686e-49,0.750650201837
camisas,0.403675673084,6.48931089391e-63,0.0139361817422,0.749680364098
fluminense,0.775202057471,1.66492003172e-132,6.09570020692e-53,0.749335622075
prisão,0.760174141411,6.22456934523e-76,8.14484038607e-46,0.749090475324
miami,0.560589797247,1.18875278199e-36,0.0986913976238,0.741741137991
mma,0.374055310492,2.00540486975e-128,1.66386074023e-40,0.739620087421
menos,0.535215540667,0.102251337649,1.06745626033,0.739595638053
começou,0.767022794991,9.7023590164e-65,0.169843458012,0.739236187319
alemã,0.834031874302,1.81624650964e-100,1.05528737631e-28,0.733516431084
barça,0.916686475199,5.50032857942e-120,9.4781248532e-49,0.733329171844
david,0.915121648623,0.000199327523035,5.28570775348e-26,0.73286304545
esporte,0.548662016766,3.71451923647e-80,3.65850774007e-29,0.731144213392
casillas,1.06454043272,5.05365066638e-134,1.40351882615e-52,0.729488796146
horário,0.945524141823,1.41883168038e-93,8.73706367808e-17,0.728130573877
irlanda,0.85259469294,5.30460570242e-134,3.22384680169e-50,0.725632569366
arbitragem,0.498014643891,3.46536005604e-135,5.19906413081e-47,0.718367739053
cruzeiro,0.8604358441,8.43321051276e-137,6.79203511632e-51,0.717280265293
abaixo,0.298239427961,0.00354075868809,0.718233828419,0.713067254626
vou,0.659631557093,7.02264580411e-71,2.20920510515e-11,0.712653394148
cleveland,0.603917286895,6.94407965929e-59,4.79566289034e-32,0.712210849285
cerca,0.700418150807,0.211875619064,0.0854744678609,0.709464130494
quase,0.627802166555,0.0136147181825,0.453164814802,0.709024326701
diferente,0.553531096298,0.0809913685259,0.372866228772,0.708655404013
mês,0.519889364542,2.1614482505e-65,0.382768372309,0.706709497951
clubes,0.800004530093,3.69471576032e-46,0.312028593028,0.706206951188
alemão,0.776559989058,6.35813077091e-59,3.30493909461e-52,0.703624412933
artilheiro,0.920545532491,8.94963949812e-95,1.90642336228e-35,0.703227444938
problemas,0.507680872461,1.23320111596e-29,0.390940185608,0.699651286879
possível,0.457910443851,5.10922469191e-20,1.13784421299,0.698648216107
entanto,0.780749079337,0.0810040689603,7.05191159252e-08,0.69466821451
faz,0.667929811112,0.00420045063686,0.479523928361,0.690958321907
categoria,0.575613725089,7.42909952911e-94,1.77416148909e-19,0.690615290376
voltar,0.669147121098,1.43897826373e-59,0.000151087785953,0.687619867843
joão,0.834021101835,6.70103667895e-71,9.44985841964e-17,0.686306080565
clássico,0.961043082708,5.55931638842e-75,0.143430467183,0.686069846818
carreira,0.557387206194,0.0510237115544,3.22594091081e-14,0.685277204404
local,0.852601455863,4.08060250459e-06,0.211154406043,0.681750550325
poderá,0.488460197171,1.51013177185e-63,0.170501965957,0.676826378125
vencer,0.757535262498,4.17161143779e-103,1.35186811834e-47,0.675960206561
mil,0.129874304951,0.13714804629,1.93051236836,0.67533793285
situação,0.618109682924,1.69221712022e-61,0.0450313619615,0.674755968645
espera,0.781146460425,1.71637710995e-44,0.207839525557,0.674302827387
chutou,0.96665190538,5.55291349839e-138,1.3617965523e-51,0.671474114211
relação,0.547199599702,1.54693320477e-46,0.321476037351,0.669897718716
fase,0.641524283311,2.54950986593e-17,0.262848004892,0.669742566746
city,0.451698664976,5.21086926119e-14,0.688458044296,0.669486460667
grêmio,0.78624637315,1.32772113221e-125,8.82765947103e-46,0.668832478187
eliminação,0.746460936915,1.09741154815e-129,2.39277118602e-50,0.668606385737
colocado,0.65691766381,2.04581849771e-102,7.87563550431e-21,0.662414605944
bastante,0.339474551648,4.53834910701e-35,0.882194978983,0.661877749409
bilbao,0.943623874846,9.62908886851e-121,1.75262316699e-52,0.65911363691
justiça,0.705924277581,1.00049949201e-136,1.10518023147e-42,0.655878170375
vantagem,0.694730396101,6.59694703087e-55,3.16936352531e-08,0.654734579955
sergio,0.826317282318,3.49096423332e-131,1.22504544258e-52,0.653802334136
coritiba,0.751831470889,1.18363945368e-124,2.73300946066e-41,0.652899989048
cruzamento,0.897625121207,3.4721887931e-138,2.7159319814e-51,0.652845736665
esquerdo,0.745334701568,6.22658312712e-127,1.57800700931e-43,0.651365168984
pênalti,0.81099759956,5.38703231784e-134,2.32328659608e-54,0.651110774892
elenco,0.643383486096,1.18989246442e-65,1.25746968304e-35,0.649160395082
série,0.336967894464,0.0619117663645,1.3230484251,0.648055653269
cima,0.914632407614,1.18029546596e-95,1.00406700554e-38,0.647299957528
cbf,0.417941603848,2.72799394031e-125,7.94632363258e-37,0.64680237445
ramos,0.785014296602,4.23053139737e-134,5.90983092057e-54,0.644271662865
gente,0.400863170498,2.1762146e-33,0.872027879586,0.64220023443
torcedor,0.571290661552,1.5900233609e-75,1.18820315612e-30,0.640525613378
seguida,0.565011677874,7.66440970261e-100,5.33131621467e-26,0.639056859768
seis,0.635599992171,1.42072964249e-73,0.11180929224,0.63804780102
revelou,0.46897174153,2.8642395255e-54,0.267558214351,0.63589038474
posição,0.763148988188,7.62692227557e-12,2.20173356083e-11,0.633742308516
rei,0.914208682983,6.57781801648e-101,3.45319100803e-47,0.633691360076
aqui,0.171166032927,2.90928891072e-52,1.32577349142,0.631987394653
combate,0.357644881323,0.0371699490083,4.784203826e-44,0.627571829571
vamos,0.570574874596,1.67092973339e-75,0.0502882968308,0.626029453119
athletic,0.906907980754,4.105264957e-124,3.6525498362e-53,0.625919650966
diante,0.63243190618,0.034563691983,1.04189724952e-23,0.625533472542
dá,0.402307070322,0.000683424320601,0.437196853517,0.625335857883
faber,0.404100274455,4.45588359703e-69,5.1570647739e-31,0.624096049924
aproveitou,0.683017097328,2.05480961726e-66,3.87885498049e-12,0.623966280691
técnica,0.745729643047,1.72360345967e-88,3.34905743199e-11,0.621144800291
robben,0.731380731995,1.23649805991e-135,2.38535715197e-55,0.62027940169
completou,0.521891849305,8.38468958143e-49,1.47241977783e-07,0.619647935365
nova,5.49141461919e-05,4.04127533805e-07,2.55818903179,0.619547182198
redes,0.769245941667,4.8079495959e-48,0.130263322795,0.618424151096
ganhou,0.589948727178,1.92531418906e-54,0.16924321727,0.613725072624
artilharia,0.821960638164,1.00751868698e-89,1.67903469889e-26,0.613298560957
partidas,0.623658625183,0.124352115746,0.144740406101,0.609548828324
notícias,0.60576033791,0.0123598613152,0.136859965534,0.608209643042
vote,0.364347958721,7.32724991846e-100,3.94347025454e-16,0.604444576901
semifinais,0.718701401369,7.95395575444e-129,5.82634383459e-51,0.603050845586
acordo,0.311581892314,0.332961625101,0.579433486291,0.599336855259
leão,0.470900397301,3.39526408134e-82,3.89087847858e-15,0.592728727623
chegar,0.494049283069,3.1056283409e-25,0.499838288476,0.589924543008
evento,0.111790665191,0.0104737551086,1.66839613202,0.583443690163
estádios,0.446936405763,1.97041878152e-53,0.00403280285203,0.582083900392
rebaixamento,0.719387462638,1.28546292964e-127,1.81531845523e-47,0.578082751886
ibrahimovic,0.515285223224,4.46031421948e-139,8.13903864145e-52,0.577212346455
tenta,0.550751501319,1.55912945223e-55,0.0607881069375,0.575357463402
parte,0.37063069552,0.16033340144,1.36340712546,0.574515825836
cobrança,0.757657395515,2.93571349224e-121,6.59218656768e-39,0.57375410006
tornou,0.521745241682,8.43304226165e-10,0.106146371578,0.573614248595
gibraltar,0.5828745846,2.56648421248e-128,1.25473698309e-54,0.571370058511
goiás,0.616617527319,7.11585706201e-118,4.96426335033e-38,0.570708364427
belo,0.469507169609,0.0378241914853,5.44523085862e-40,0.570686189091
saiu,0.80169810142,2.98215276593e-115,4.65474337362e-38,0.567010200025
lugar,0.707747211201,0.13475013244,0.114006221278,0.565751676174
marcelo,0.763781155112,1.42460540866e-76,6.12429342936e-29,0.563778261558
catalão,0.673251087492,1.28426214107e-125,3.21480997241e-51,0.56362150021
cidade,0.360376390256,2.00366785846e-63,0.179466730888,0.561874028395
sete,0.494704209029,0.0279762483584,1.76205710407e-24,0.560555535237
novamente,0.780084838207,2.40732496205e-68,2.34715559989e-07,0.560408823036
disputada,0.709321097003,3.75946036661e-125,6.75400880987e-51,0.559234752254
aposta,0.42841226592,0.0537674864391,7.86924943556e-44,0.555582397224
campanha,0.518537148813,0.159975441214,0.000153494502025,0.555481087909
lance,0.528400698197,0.0223302143129,1.26640463449e-50,0.555164575825
euros,0.512697139306,3.60745995268e-18,3.03221675383e-51,0.552726743144
direita,0.775012190389,6.89970583643e-106,2.6449779945e-27,0.550117192316
cruzou,0.757472912029,2.02747424854e-137,4.72553657043e-50,0.549822998579
marcador,0.624325680366,5.48134025605e-115,2.53088833945e-41,0.548329388395
league,1.51786563168e-15,4.35778865719,1.66795198113e-56,0.547031172376
craque,0.620327569339,2.14412900136e-122,3.43461022996e-41,0.546426672142
madri,0.794498651859,1.87657012253e-138,7.78743267248e-55,0.543984960914
início,0.657253040629,8.93174608387e-09,0.179730043425,0.543541833733
san,0.666046219323,5.9155913655e-82,1.05344305095e-31,0.542551506466
tiago,0.626959227742,1.95162875505e-141,9.26775133592e-50,0.541814394137
estar,0.353118835474,4.69816709905e-39,0.559386284996,0.539830066741
rooney,0.506988170668,1.39032487233e-120,5.40671534533e-52,0.538952248643
briga,0.632777020448,1.19835274237e-110,2.8284174112e-35,0.538471875222
pesados,0.288569198223,1.7655456564e-11,0.044466794007,0.537787667864
aconteceu,0.56816299166,0.0956689562259,0.120007930113,0.535599442834
nacional,0.554575691922,0.0510315680619,0.273249089119,0.534972638681
edição,0.465406724001,4.53400906895e-15,0.795375462462,0.534869406677
di,0.663149076662,7.50469936217e-127,3.59303799359e-52,0.533800586844
tentou,0.674331375996,1.94658117914e-65,1.84292322625e-46,0.532520332299
chave,0.626041562105,1.65257707125e-115,1.29121985554e-48,0.532120510769
espanhola,0.744341937479,9.77865266747e-135,1.78274025304e-54,0.528097896531
recorde,0.755616690116,0.091906945684,2.04997402799e-42,0.528028011581
segue,0.417880033242,7.80153904209e-39,0.315345256138,0.525657307935
